1.0,0.0,0.5838531634528576
0.9668232205684436,0.4988980870944985,0.2250453184619683
0.7698714721002189,0.35317571827176386,-0.1390770886570719
0.6813441482512259,0.5000605811138399,-0.24711723389691942
0.5136783576922943,0.46399906871837243,-0.2711670698477877
0.5247572292677837,0.5036578166403166,-0.3068153668942476
0.5278634468647173,0.5447176400004213,-0.32434362967457697
0.5015613851935569,0.5763997995538509,-0.3336108183720883
0.4611679203004915,0.5843951529578723,-0.3391470876060274
0.45580135456106186,0.6252210963552621,-0.3392240301879327
0.4552147881546222,0.6246564083331637,-0.33946553924939227
